,indices,scores,path,label
0,189,0.7447174197749088,../Dataset/Rotkreuz/Rotkreuz_9975.jpg,Rotkreuz
1,96,0.7461801236667065,../Dataset/Horw/Horw_7789.jpg,Horw
2,188,0.7539239362849063,../Dataset/Rotkreuz/Rotkreuz_2552.JPG,Rotkreuz
3,90,0.761614387234882,../Dataset/Horw/Horw_2446.JPG,Horw
4,54,0.7688045345070434,../Dataset/Horw/Horw_2403.JPG,Horw
5,102,0.7704442365011509,../Dataset/Rotkreuz/Rotkreuz_2457.JPG,Rotkreuz
6,174,0.7758486256347795,../Dataset/Rotkreuz/Rotkreuz_2535.JPG,Rotkreuz
7,48,0.7777924690877983,../Dataset/Horw/Horw_2396.JPG,Horw
8,53,0.7785516549355138,../Dataset/Horw/Horw_2402.JPG,Horw
9,109,0.7785516549355138,../Dataset/Rotkreuz/Rotkreuz_2465.JPG,Rotkreuz
10,61,0.7813480745229527,../Dataset/Horw/Horw_2414.JPG,Horw
11,5,0.7839749209122379,../Dataset/Horw/Horw_2353.JPG,Horw
12,22,0.7868034170456063,../Dataset/Horw/Horw_2370.JPG,Horw
13,10,0.7873752233948963,../Dataset/Horw/Horw_2358.JPG,Horw
14,87,0.7873752233948963,../Dataset/Horw/Horw_2443.JPG,Horw
15,34,0.7909872753678697,../Dataset/Horw/Horw_2382.JPG,Horw
16,126,0.7909872753678697,../Dataset/Rotkreuz/Rotkreuz_2484.JPG,Rotkreuz
17,143,0.7937527747481137,../Dataset/Rotkreuz/Rotkreuz_2503.JPG,Rotkreuz
18,68,0.7970377359367532,../Dataset/Horw/Horw_2423.JPG,Horw
19,89,0.7982855691567349,../Dataset/Horw/Horw_2445.JPG,Horw
20,17,0.8024042921374469,../Dataset/Horw/Horw_2365.JPG,Horw
21,150,0.8024042921374469,../Dataset/Rotkreuz/Rotkreuz_2510.JPG,Rotkreuz
22,59,0.8049439835266208,../Dataset/Horw/Horw_2412.JPG,Horw
23,159,0.8116825349063901,../Dataset/Rotkreuz/Rotkreuz_2519.JPG,Rotkreuz
24,122,0.8142685820891671,../Dataset/Rotkreuz/Rotkreuz_2478.JPG,Rotkreuz
25,63,0.8153775894568128,../Dataset/Horw/Horw_2417.JPG,Horw
26,0,0.8172811800304579,../Dataset/Horw/Horw_0517.jpg,Horw
27,35,0.8177656602749236,../Dataset/Horw/Horw_2383.JPG,Horw
28,73,0.8177656602749236,../Dataset/Horw/Horw_2429.JPG,Horw
29,175,0.8212732468010563,../Dataset/Rotkreuz/Rotkreuz_2536.JPG,Rotkreuz
