,indices,scores,path,label
0,97,0.18779801,../Dataset/Rotkreuz/Horw_2427.JPG,Rotkreuz
1,8,0.2433259,../Dataset/Horw/Horw_2356.JPG,Horw
2,120,0.27556735,../Dataset/Rotkreuz/Rotkreuz_2476.JPG,Rotkreuz
3,66,0.27733102,../Dataset/Horw/Horw_2421.JPG,Horw
4,67,0.28024507,../Dataset/Horw/Horw_2422.JPG,Horw
5,69,0.2813097,../Dataset/Horw/Horw_2424.JPG,Horw
6,109,0.2826292,../Dataset/Rotkreuz/Rotkreuz_2465.JPG,Rotkreuz
7,53,0.3089238,../Dataset/Horw/Horw_2402.JPG,Horw
8,103,0.30958837,../Dataset/Rotkreuz/Rotkreuz_2458.JPG,Rotkreuz
9,75,0.33400565,../Dataset/Horw/Horw_2431.JPG,Horw
10,34,0.35624564,../Dataset/Horw/Horw_2382.JPG,Horw
11,138,0.35750407,../Dataset/Rotkreuz/Rotkreuz_2498.JPG,Rotkreuz
12,184,0.36751902,../Dataset/Rotkreuz/Rotkreuz_2546.JPG,Rotkreuz
13,50,0.36767253,../Dataset/Horw/Horw_2399.JPG,Horw
14,133,0.36822513,../Dataset/Rotkreuz/Rotkreuz_2491.JPG,Rotkreuz
15,150,0.3809329,../Dataset/Rotkreuz/Rotkreuz_2510.JPG,Rotkreuz
16,129,0.3899368,../Dataset/Rotkreuz/Rotkreuz_2487.JPG,Rotkreuz
17,51,0.3905179,../Dataset/Horw/Horw_2400.JPG,Horw
18,85,0.3979338,../Dataset/Horw/Horw_2441.JPG,Horw
19,70,0.4017086,../Dataset/Horw/Horw_2425.JPG,Horw
20,17,0.40348616,../Dataset/Horw/Horw_2365.JPG,Horw
21,25,0.4111014,../Dataset/Horw/Horw_2373.JPG,Horw
22,158,0.4144274,../Dataset/Rotkreuz/Rotkreuz_2518.JPG,Rotkreuz
23,126,0.4166259,../Dataset/Rotkreuz/Rotkreuz_2484.JPG,Rotkreuz
24,41,0.41993868,../Dataset/Horw/Horw_2389.JPG,Horw
25,189,0.4231797,../Dataset/Rotkreuz/Rotkreuz_9975.jpg,Rotkreuz
26,166,0.4261471,../Dataset/Rotkreuz/Rotkreuz_2526.JPG,Rotkreuz
27,99,0.42648387,../Dataset/Rotkreuz/Rotkreuz_2454.JPG,Rotkreuz
28,83,0.4276615,../Dataset/Horw/Horw_2439.JPG,Horw
29,21,0.43073428,../Dataset/Horw/Horw_2369.JPG,Horw
30,155,0.43163905,../Dataset/Rotkreuz/Rotkreuz_2515.JPG,Rotkreuz
31,30,0.4337095,../Dataset/Horw/Horw_2378.JPG,Horw
32,40,0.4360137,../Dataset/Horw/Horw_2388.JPG,Horw
33,4,0.43629053,../Dataset/Horw/Horw_2352.JPG,Horw
34,188,0.4382464,../Dataset/Rotkreuz/Rotkreuz_2552.JPG,Rotkreuz
35,36,0.44188246,../Dataset/Horw/Horw_2384.JPG,Horw
36,143,0.4448581,../Dataset/Rotkreuz/Rotkreuz_2503.JPG,Rotkreuz
37,114,0.445507,../Dataset/Rotkreuz/Rotkreuz_2470.JPG,Rotkreuz
38,144,0.44712475,../Dataset/Rotkreuz/Rotkreuz_2504.JPG,Rotkreuz
39,43,0.45120215,../Dataset/Horw/Horw_2391.JPG,Horw
40,131,0.45322457,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,Rotkreuz
41,174,0.45431885,../Dataset/Rotkreuz/Rotkreuz_2535.JPG,Rotkreuz
42,128,0.45637828,../Dataset/Rotkreuz/Rotkreuz_2486.JPG,Rotkreuz
43,57,0.45808694,../Dataset/Horw/Horw_2409.JPG,Horw
44,86,0.45951235,../Dataset/Horw/Horw_2442.JPG,Horw
45,152,0.46006548,../Dataset/Rotkreuz/Rotkreuz_2512.JPG,Rotkreuz
46,52,0.4629105,../Dataset/Horw/Horw_2401.JPG,Horw
47,156,0.46346828,../Dataset/Rotkreuz/Rotkreuz_2516.JPG,Rotkreuz
48,148,0.4693288,../Dataset/Rotkreuz/Rotkreuz_2508.JPG,Rotkreuz
49,93,0.4697616,../Dataset/Horw/Horw_2449.JPG,Horw
50,115,0.4722749,../Dataset/Rotkreuz/Rotkreuz_2471.JPG,Rotkreuz
51,161,0.47433463,../Dataset/Rotkreuz/Rotkreuz_2521.JPG,Rotkreuz
52,167,0.47478545,../Dataset/Rotkreuz/Rotkreuz_2527.JPG,Rotkreuz
53,160,0.475337,../Dataset/Rotkreuz/Rotkreuz_2520.JPG,Rotkreuz
54,105,0.47880656,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,Rotkreuz
55,142,0.48176724,../Dataset/Rotkreuz/Rotkreuz_2502.JPG,Rotkreuz
56,121,0.48534253,../Dataset/Rotkreuz/Rotkreuz_2477.JPG,Rotkreuz
57,149,0.48590237,../Dataset/Rotkreuz/Rotkreuz_2509.JPG,Rotkreuz
58,33,0.486503,../Dataset/Horw/Horw_2381.JPG,Horw
59,154,0.4909044,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Rotkreuz
60,147,0.49184728,../Dataset/Rotkreuz/Rotkreuz_2507.JPG,Rotkreuz
61,157,0.49413556,../Dataset/Rotkreuz/Rotkreuz_2517.JPG,Rotkreuz
62,173,0.49604917,../Dataset/Rotkreuz/Rotkreuz_2534.JPG,Rotkreuz
63,12,0.49794546,../Dataset/Horw/Horw_2360.JPG,Horw
64,47,0.50105435,../Dataset/Horw/Horw_2395.JPG,Horw
65,94,0.5021094,../Dataset/Horw/Horw_2450.JPG,Horw
66,98,0.5035971,../Dataset/Rotkreuz/Rotkreuz_2452.JPG,Rotkreuz
67,122,0.50537276,../Dataset/Rotkreuz/Rotkreuz_2478.JPG,Rotkreuz
68,48,0.5138754,../Dataset/Horw/Horw_2396.JPG,Horw
69,95,0.5139486,../Dataset/Horw/Horw_2451.JPG,Horw
70,145,0.51483697,../Dataset/Rotkreuz/Rotkreuz_2505.JPG,Rotkreuz
71,49,0.5149609,../Dataset/Horw/Horw_2398.JPG,Horw
72,81,0.5151363,../Dataset/Horw/Horw_2437.JPG,Horw
73,125,0.5158516,../Dataset/Rotkreuz/Rotkreuz_2481.JPG,Rotkreuz
74,68,0.51964444,../Dataset/Horw/Horw_2423.JPG,Horw
75,29,0.52572674,../Dataset/Horw/Horw_2377.JPG,Horw
76,82,0.5282603,../Dataset/Horw/Horw_2438.JPG,Horw
77,111,0.52970386,../Dataset/Rotkreuz/Rotkreuz_2467.JPG,Rotkreuz
78,89,0.53194314,../Dataset/Horw/Horw_2445.JPG,Horw
79,140,0.5325363,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Rotkreuz
80,77,0.535122,../Dataset/Horw/Horw_2433.JPG,Horw
81,5,0.5364977,../Dataset/Horw/Horw_2353.JPG,Horw
82,3,0.5387808,../Dataset/Horw/Horw_2351.JPG,Horw
83,108,0.5396028,../Dataset/Rotkreuz/Rotkreuz_2464.JPG,Rotkreuz
84,63,0.53970075,../Dataset/Horw/Horw_2417.JPG,Horw
85,116,0.53996056,../Dataset/Rotkreuz/Rotkreuz_2472.JPG,Rotkreuz
86,124,0.54103315,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Rotkreuz
87,153,0.5413067,../Dataset/Rotkreuz/Rotkreuz_2513.JPG,Rotkreuz
88,159,0.5421422,../Dataset/Rotkreuz/Rotkreuz_2519.JPG,Rotkreuz
89,23,0.54252917,../Dataset/Horw/Horw_2371.JPG,Horw
90,136,0.5455792,../Dataset/Rotkreuz/Rotkreuz_2496.JPG,Rotkreuz
91,15,0.5483188,../Dataset/Horw/Horw_2363.JPG,Horw
92,61,0.551001,../Dataset/Horw/Horw_2414.JPG,Horw
93,62,0.5554166,../Dataset/Horw/Horw_2415.JPG,Horw
94,123,0.55578935,../Dataset/Rotkreuz/Rotkreuz_2479.JPG,Rotkreuz
