,indices,scores,path,label
0,97,0.16630404,../Dataset/Rotkreuz/Horw_2427.JPG,Rotkreuz
1,66,0.22273222,../Dataset/Horw/Horw_2421.JPG,Horw
2,109,0.23880652,../Dataset/Rotkreuz/Rotkreuz_2465.JPG,Rotkreuz
3,8,0.24957252,../Dataset/Horw/Horw_2356.JPG,Horw
4,184,0.2599958,../Dataset/Rotkreuz/Rotkreuz_2546.JPG,Rotkreuz
5,69,0.26904812,../Dataset/Horw/Horw_2424.JPG,Horw
6,53,0.27384022,../Dataset/Horw/Horw_2402.JPG,Horw
7,120,0.31521887,../Dataset/Rotkreuz/Rotkreuz_2476.JPG,Rotkreuz
8,75,0.31610486,../Dataset/Horw/Horw_2431.JPG,Horw
9,67,0.3218582,../Dataset/Horw/Horw_2422.JPG,Horw
10,103,0.32197604,../Dataset/Rotkreuz/Rotkreuz_2458.JPG,Rotkreuz
11,138,0.3457113,../Dataset/Rotkreuz/Rotkreuz_2498.JPG,Rotkreuz
12,150,0.34666833,../Dataset/Rotkreuz/Rotkreuz_2510.JPG,Rotkreuz
13,93,0.3578427,../Dataset/Horw/Horw_2449.JPG,Horw
14,143,0.35807553,../Dataset/Rotkreuz/Rotkreuz_2503.JPG,Rotkreuz
15,34,0.36677068,../Dataset/Horw/Horw_2382.JPG,Horw
16,133,0.3738899,../Dataset/Rotkreuz/Rotkreuz_2491.JPG,Rotkreuz
17,50,0.3799117,../Dataset/Horw/Horw_2399.JPG,Horw
18,70,0.3864164,../Dataset/Horw/Horw_2425.JPG,Horw
19,21,0.3972638,../Dataset/Horw/Horw_2369.JPG,Horw
20,129,0.4000815,../Dataset/Rotkreuz/Rotkreuz_2487.JPG,Rotkreuz
21,126,0.40876675,../Dataset/Rotkreuz/Rotkreuz_2484.JPG,Rotkreuz
22,40,0.4090405,../Dataset/Horw/Horw_2388.JPG,Horw
23,157,0.4097692,../Dataset/Rotkreuz/Rotkreuz_2517.JPG,Rotkreuz
24,174,0.40986004,../Dataset/Rotkreuz/Rotkreuz_2535.JPG,Rotkreuz
25,17,0.41076455,../Dataset/Horw/Horw_2365.JPG,Horw
26,51,0.41233507,../Dataset/Horw/Horw_2400.JPG,Horw
27,152,0.41249007,../Dataset/Rotkreuz/Rotkreuz_2512.JPG,Rotkreuz
28,147,0.41307524,../Dataset/Rotkreuz/Rotkreuz_2507.JPG,Rotkreuz
29,153,0.42099342,../Dataset/Rotkreuz/Rotkreuz_2513.JPG,Rotkreuz
30,189,0.4252762,../Dataset/Rotkreuz/Rotkreuz_9975.jpg,Rotkreuz
31,156,0.42578322,../Dataset/Rotkreuz/Rotkreuz_2516.JPG,Rotkreuz
32,131,0.4263248,../Dataset/Rotkreuz/Rotkreuz_2489.JPG,Rotkreuz
33,86,0.43141317,../Dataset/Horw/Horw_2442.JPG,Horw
34,25,0.43369582,../Dataset/Horw/Horw_2373.JPG,Horw
35,128,0.4337267,../Dataset/Rotkreuz/Rotkreuz_2486.JPG,Rotkreuz
36,43,0.44154865,../Dataset/Horw/Horw_2391.JPG,Horw
37,57,0.44182056,../Dataset/Horw/Horw_2409.JPG,Horw
38,41,0.4465409,../Dataset/Horw/Horw_2389.JPG,Horw
39,188,0.447905,../Dataset/Rotkreuz/Rotkreuz_2552.JPG,Rotkreuz
40,36,0.45044118,../Dataset/Horw/Horw_2384.JPG,Horw
41,167,0.45511526,../Dataset/Rotkreuz/Rotkreuz_2527.JPG,Rotkreuz
42,148,0.45534554,../Dataset/Rotkreuz/Rotkreuz_2508.JPG,Rotkreuz
43,83,0.46035695,../Dataset/Horw/Horw_2439.JPG,Horw
44,144,0.46036553,../Dataset/Rotkreuz/Rotkreuz_2504.JPG,Rotkreuz
45,82,0.46193558,../Dataset/Horw/Horw_2438.JPG,Horw
46,85,0.46349487,../Dataset/Horw/Horw_2441.JPG,Horw
47,160,0.46665862,../Dataset/Rotkreuz/Rotkreuz_2520.JPG,Rotkreuz
48,161,0.46794876,../Dataset/Rotkreuz/Rotkreuz_2521.JPG,Rotkreuz
49,105,0.47037774,../Dataset/Rotkreuz/Rotkreuz_2460.JPG,Rotkreuz
50,99,0.47039652,../Dataset/Rotkreuz/Rotkreuz_2454.JPG,Rotkreuz
51,4,0.47101185,../Dataset/Horw/Horw_2352.JPG,Horw
52,158,0.47578147,../Dataset/Rotkreuz/Rotkreuz_2518.JPG,Rotkreuz
53,30,0.47779867,../Dataset/Horw/Horw_2378.JPG,Horw
54,114,0.4778976,../Dataset/Rotkreuz/Rotkreuz_2470.JPG,Rotkreuz
55,47,0.47891515,../Dataset/Horw/Horw_2395.JPG,Horw
56,155,0.47928676,../Dataset/Rotkreuz/Rotkreuz_2515.JPG,Rotkreuz
57,49,0.48280042,../Dataset/Horw/Horw_2398.JPG,Horw
58,115,0.48461953,../Dataset/Rotkreuz/Rotkreuz_2471.JPG,Rotkreuz
59,62,0.4859211,../Dataset/Horw/Horw_2415.JPG,Horw
60,52,0.4886188,../Dataset/Horw/Horw_2401.JPG,Horw
61,124,0.48922157,../Dataset/Rotkreuz/Rotkreuz_2480.JPG,Rotkreuz
62,154,0.4892644,../Dataset/Rotkreuz/Rotkreuz_2514.JPG,Rotkreuz
63,68,0.49117905,../Dataset/Horw/Horw_2423.JPG,Horw
64,181,0.49229673,../Dataset/Rotkreuz/Rotkreuz_2543.JPG,Rotkreuz
65,149,0.49274787,../Dataset/Rotkreuz/Rotkreuz_2509.JPG,Rotkreuz
66,48,0.49541512,../Dataset/Horw/Horw_2396.JPG,Horw
67,140,0.5044621,../Dataset/Rotkreuz/Rotkreuz_2500.JPG,Rotkreuz
68,89,0.5050161,../Dataset/Horw/Horw_2445.JPG,Horw
69,139,0.50621617,../Dataset/Rotkreuz/Rotkreuz_2499.JPG,Rotkreuz
70,33,0.5105406,../Dataset/Horw/Horw_2381.JPG,Horw
71,173,0.5115045,../Dataset/Rotkreuz/Rotkreuz_2534.JPG,Rotkreuz
72,61,0.51376224,../Dataset/Horw/Horw_2414.JPG,Horw
73,98,0.51442534,../Dataset/Rotkreuz/Rotkreuz_2452.JPG,Rotkreuz
74,116,0.5183915,../Dataset/Rotkreuz/Rotkreuz_2472.JPG,Rotkreuz
75,166,0.5184567,../Dataset/Rotkreuz/Rotkreuz_2526.JPG,Rotkreuz
76,123,0.5204547,../Dataset/Rotkreuz/Rotkreuz_2479.JPG,Rotkreuz
77,77,0.5207232,../Dataset/Horw/Horw_2433.JPG,Horw
78,142,0.520901,../Dataset/Rotkreuz/Rotkreuz_2502.JPG,Rotkreuz
79,122,0.5291826,../Dataset/Rotkreuz/Rotkreuz_2478.JPG,Rotkreuz
80,159,0.53249824,../Dataset/Rotkreuz/Rotkreuz_2519.JPG,Rotkreuz
81,178,0.5385556,../Dataset/Rotkreuz/Rotkreuz_2539.JPG,Rotkreuz
82,12,0.5390276,../Dataset/Horw/Horw_2360.JPG,Horw
83,95,0.5390567,../Dataset/Horw/Horw_2451.JPG,Horw
84,84,0.54045385,../Dataset/Horw/Horw_2440.JPG,Horw
85,46,0.5423949,../Dataset/Horw/Horw_2394.JPG,Horw
86,63,0.5426544,../Dataset/Horw/Horw_2417.JPG,Horw
87,104,0.54442513,../Dataset/Rotkreuz/Rotkreuz_2459.JPG,Rotkreuz
88,3,0.5444944,../Dataset/Horw/Horw_2351.JPG,Horw
89,125,0.5463471,../Dataset/Rotkreuz/Rotkreuz_2481.JPG,Rotkreuz
90,145,0.5473265,../Dataset/Rotkreuz/Rotkreuz_2505.JPG,Rotkreuz
91,91,0.54798543,../Dataset/Horw/Horw_2447.JPG,Horw
92,96,0.55163807,../Dataset/Horw/Horw_7789.jpg,Horw
