,indices,scores,path,label
0,55,0.7270867972793975,../Dataset/Horw/Horw_2404.JPG,Horw
1,61,0.7270867972793975,../Dataset/Horw/Horw_2411.JPG,Horw
2,48,0.7425136312563855,../Dataset/Horw/Horw_2397.JPG,Horw
3,56,0.7491648676894801,../Dataset/Horw/Horw_2405.JPG,Horw
4,192,0.753765505819212,../Dataset/Rotkreuz/Rotkreuz_2552.JPG,Rotkreuz
5,54,0.7658801743061512,../Dataset/Horw/Horw_2403.JPG,Horw
6,64,0.7739654019323994,../Dataset/Horw/Horw_2414.JPG,Horw
7,106,0.7752321416684397,../Dataset/Rotkreuz/Rotkreuz_2457.JPG,Rotkreuz
8,47,0.7776980259380527,../Dataset/Horw/Horw_2396.JPG,Horw
9,53,0.7784338069001977,../Dataset/Horw/Horw_2402.JPG,Horw
10,113,0.7784338069001977,../Dataset/Rotkreuz/Rotkreuz_2465.JPG,Rotkreuz
11,21,0.785114553004898,../Dataset/Horw/Horw_2370.JPG,Horw
12,9,0.785628774900183,../Dataset/Horw/Horw_2358.JPG,Horw
13,90,0.785628774900183,../Dataset/Horw/Horw_2443.JPG,Horw
14,93,0.7882138548017676,../Dataset/Horw/Horw_2446.JPG,Horw
15,4,0.7900533957702269,../Dataset/Horw/Horw_2353.JPG,Horw
16,92,0.7939297938852051,../Dataset/Horw/Horw_2445.JPG,Horw
17,147,0.7964049537285722,../Dataset/Rotkreuz/Rotkreuz_2503.JPG,Rotkreuz
18,33,0.7976380439519327,../Dataset/Horw/Horw_2382.JPG,Horw
19,130,0.7976380439519327,../Dataset/Rotkreuz/Rotkreuz_2484.JPG,Rotkreuz
20,178,0.8008095873393116,../Dataset/Rotkreuz/Rotkreuz_2535.JPG,Rotkreuz
21,71,0.8027720888786176,../Dataset/Horw/Horw_2423.JPG,Horw
22,16,0.8070732241150042,../Dataset/Horw/Horw_2365.JPG,Horw
23,154,0.8070732241150042,../Dataset/Rotkreuz/Rotkreuz_2510.JPG,Rotkreuz
24,34,0.8090973534360064,../Dataset/Horw/Horw_2383.JPG,Horw
25,77,0.8090973534360064,../Dataset/Horw/Horw_2429.JPG,Horw
26,62,0.8124238731827331,../Dataset/Horw/Horw_2412.JPG,Horw
27,163,0.8177518000841527,../Dataset/Rotkreuz/Rotkreuz_2519.JPG,Rotkreuz
28,66,0.8197311639641982,../Dataset/Horw/Horw_2417.JPG,Horw
29,126,0.8209047466624226,../Dataset/Rotkreuz/Rotkreuz_2478.JPG,Rotkreuz
30,5,0.8223897786967783,../Dataset/Horw/Horw_2354.JPG,Horw
31,91,0.8223897786967783,../Dataset/Horw/Horw_2444.JPG,Horw
32,179,0.8244964049276401,../Dataset/Rotkreuz/Rotkreuz_2536.JPG,Rotkreuz
33,180,0.8244964049276401,../Dataset/Rotkreuz/Rotkreuz_2537.JPG,Rotkreuz
34,119,0.8274863394892334,../Dataset/Rotkreuz/Rotkreuz_2471.JPG,Rotkreuz
35,58,0.829043908201766,../Dataset/Horw/Horw_2407.JPG,Horw
36,76,0.8301043755740815,../Dataset/Horw/Horw_2428.JPG,Horw
37,20,0.8315663745778801,../Dataset/Horw/Horw_2369.JPG,Horw
38,153,0.8329826549321973,../Dataset/Rotkreuz/Rotkreuz_2509.JPG,Rotkreuz
39,65,0.8340667534600127,../Dataset/Horw/Horw_2415.JPG,Horw
40,169,0.835136277648512,../Dataset/Rotkreuz/Rotkreuz_2525.JPG,Rotkreuz
41,188,0.8373437805260975,../Dataset/Rotkreuz/Rotkreuz_2546.JPG,Rotkreuz
