,indices,scores,path,label
0,5,0.8550220944103182,../Dataset/Horw/Horw_2354.JPG,Horw
1,77,0.8622718031722441,../Dataset/Horw/Horw_2429.JPG,Horw
2,99,0.8703558512405205,../Dataset/Horw/Horw_2555.JPG,Horw
3,180,0.8751671475668749,../Dataset/Rotkreuz/Rotkreuz_2537.JPG,Rotkreuz
4,62,0.8770344573714882,../Dataset/Horw/Horw_2412.JPG,Horw
5,168,0.8790495634587266,../Dataset/Rotkreuz/Rotkreuz_2524.JPG,Rotkreuz
6,38,0.8811004330309201,../Dataset/Horw/Horw_2387.JPG,Horw
7,34,0.8857652173588287,../Dataset/Horw/Horw_2383.JPG,Horw
8,53,0.886759364541575,../Dataset/Horw/Horw_2402.JPG,Horw
9,113,0.886759364541575,../Dataset/Rotkreuz/Rotkreuz_2465.JPG,Rotkreuz
10,78,0.8882938599731597,../Dataset/Horw/Horw_2430.JPG,Horw
11,18,0.8889609741611766,../Dataset/Horw/Horw_2367.JPG,Horw
12,32,0.8897264704252652,../Dataset/Horw/Horw_2381.JPG,Horw
13,46,0.8916866944158788,../Dataset/Horw/Horw_2395.JPG,Horw
14,4,0.8928096034084765,../Dataset/Horw/Horw_2353.JPG,Horw
15,23,0.8934929718264792,../Dataset/Horw/Horw_2372.JPG,Horw
16,55,0.8948571792264599,../Dataset/Horw/Horw_2404.JPG,Horw
17,172,0.8961081435242417,../Dataset/Rotkreuz/Rotkreuz_2528.JPG,Rotkreuz
18,26,0.8968921095177592,../Dataset/Horw/Horw_2375.JPG,Horw
19,191,0.8991092112846264,../Dataset/Rotkreuz/Rotkreuz_2549.JPG,Rotkreuz
20,64,0.9000341654130114,../Dataset/Horw/Horw_2414.JPG,Horw
21,44,0.9008322130943598,../Dataset/Horw/Horw_2393.JPG,Horw
22,111,0.9015600354245423,../Dataset/Rotkreuz/Rotkreuz_2462.JPG,Rotkreuz
23,179,0.9021879815296714,../Dataset/Rotkreuz/Rotkreuz_2536.JPG,Rotkreuz
24,36,0.9028949814517052,../Dataset/Horw/Horw_2385.JPG,Horw
25,37,0.9028949814517052,../Dataset/Horw/Horw_2386.JPG,Horw
26,51,0.9054038662741871,../Dataset/Horw/Horw_2400.JPG,Horw
27,94,0.9067887869826271,../Dataset/Horw/Horw_2447.JPG,Horw
28,120,0.9075056117976811,../Dataset/Rotkreuz/Rotkreuz_2472.JPG,Rotkreuz
29,47,0.9084947699325813,../Dataset/Horw/Horw_2396.JPG,Horw
30,137,0.9092160984592612,../Dataset/Rotkreuz/Rotkreuz_2491.JPG,Rotkreuz
31,20,0.909893766727698,../Dataset/Horw/Horw_2369.JPG,Horw
32,48,0.9104112578469704,../Dataset/Horw/Horw_2397.JPG,Horw
33,3,0.9109573390059886,../Dataset/Horw/Horw_2352.JPG,Horw
34,68,0.9112308411564649,../Dataset/Horw/Horw_2419.JPG,Horw
35,70,0.9112308411564649,../Dataset/Horw/Horw_2422.JPG,Horw
36,61,0.9124201700160921,../Dataset/Horw/Horw_2411.JPG,Horw
